,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
TAB2,25,0.186078759923879,0.287068318915104,0.4719124283427,0.291344726580274,0.15325724022949,0.150017266744655,0.345072469064363,0.446531528383955,0.278043747648832
CDC23,32,1.33136437462441,0.807127030828591,0.811302766167005,1.02776052270245,1.92997705745982,1.38678123435778,1.18973716930929,0.974151176231109,1.30091203213208
KIAA1551,29,0.333905334024429,0.590653833680664,0.354360758406614,0.732136477274469,0.228087910902662,0.487650627182511,0.662221341417602,0.732126545430667,0.740825995553324
METTL13,28,0.913957124783606,0.80699666485544,0.548691556160144,0.709938352865848,1.32385396910111,0.941290602646646,0.988964532943374,0.719661146071751,0.978038294277493
MYL9,55,-0.862145399279258,-0.855360074086786,-0.526447409579259,-1.57192425282052,-1.02940437157526,-1.03607633926856,-1.06835157799686,-1.41300570579753,-1.69796800788862
NEDD1,32,0.926725194783819,1.18286835113424,0.896205317169636,1.3290756765119,0.871711002106835,1.13145694913926,1.26585120248277,1.31095585956828,1.4633900438629
GCDH,27,1.08739148101129,1.19686598723967,1.3133010531466,1.06096942405061,0.659993250285998,0.931619588204715,1.12868399833688,1.26621289881748,1.1185273435592
EIF4A3,49,1.71423399617044,1.73114911052717,1.42119380936689,1.57649492728223,1.97501915516691,1.62763203617658,1.7781913099764,1.62276874009956,1.94316890584578
YTHDC2,25,0.294143505149057,-0.0026252485251721,0.0643126281032611,0.274674701474373,1.08591524487436,0.491970843958036,0.414667213139358,0.202280812007292,0.45594634152449
EXOC2,29,1.41206909891456,1.1731908719566,1.03865068245951,1.42625645937106,1.95631229426554,1.57566121075737,1.4371809627011,1.2560333184581,1.56539288923494
SLC25A3,53,2.3714922686352,2.08680546464893,2.00430620346729,2.20068742335966,3.1592915573416,2.44830711333723,2.3415255005546,2.18671622773304,2.38190162612002
NUCB2,27,2.48845802764937,2.1794483299133,2.93478701961446,-0.0546869342805163,1.91770323024021,1.70785184881902,1.11033285454453,0.686313379396742,-0.46088357794814
WDR43,36,1.29508807472741,0.879829946011023,0.81559721463911,1.11979471647233,1.83172394842073,1.41686157493428,1.22520515730999,1.1244579570978,1.36804320356957
ADSS,38,1.5691341910174,1.76610508977364,1.74330082098305,1.50632942787593,1.19436295059869,1.38874600973485,1.73797913910442,1.69051480041223,1.68285974684199
ASUN; INTS13,32,1.56227573894508,1.5778744204322,1.58368412272111,1.72450770960218,1.1481489095874,1.5584135596574,1.63482366473331,1.78423589104428,1.64080353052374
LSM14A,35,0.459501871245434,0.906906022681872,0.3514529490761,1.08028328889659,0.297187215468243,0.508039328273163,0.914042270558195,0.909312166210599,1.06933275112285
ECH1,30,0.850875170623462,1.08040172747585,1.05015094940658,0.995559443766881,0.332129603821508,0.775609739064748,0.889162344743989,1.18500026554336,0.781007144002567
FBXO11,23,0.190630004891911,0.452218505194827,0.16913946771753,1.06082285586874,0.55767356817722,0.849886591868042,0.529769661024474,0.669997783071722,0.60427197996982
TDRKH,29,1.43746815781872,1.53329763180229,1.62022698469472,1.57423761629356,1.11150342554705,1.50923186228431,1.37502845546945,1.51459147173756,1.45996569301061
TLE4,35,-0.188065326651879,-0.114355969642345,-0.020753346710368,0.0386672565253878,-0.478298152285719,-0.129157629444236,-0.0416057476775276,0.0449189655729683,-0.0882169584357886
MON2,27,1.10627276263059,0.935213963904882,0.957943742714567,1.07705000602131,1.61967065166682,1.26028126894309,1.17422228027801,0.993029559033609,1.23402901032948
NFXL1,22,0.245550381099864,-0.0529657129309147,-0.0963475042814341,0.362756930377209,1.59147182596879,0.665368662217157,0.425480345891749,0.182422489322903,0.453932458746396
LOC101060545; RPIA,27,1.07099348202988,1.17718061451756,1.24094359786294,1.21590563393853,0.612926779112682,0.924160990104635,1.1705830658288,1.25536915301508,1.18159781093353
EIF2AK4,26,0.732611674151181,0.465164259381689,0.525493018685971,0.619422921974568,1.07480840799427,0.72506089002494,0.691226585307639,0.603628226632662,0.888983388602835
NIT2,42,1.75052866331932,1.99917314281913,2.08941348595907,2.0447569887963,1.62612304926919,1.8048924252463,1.98807459179013,2.10289471401141,1.85809690914293
JUP,26,0.216595863106566,0.117038160940735,0.142363380287806,0.0908015109600626,0.234073851139856,0.252749618940506,0.227979992986176,0.355354448913838,0.364295246261719
RTN4,39,-1.83020982684286,-2.05462303079369,-2.09034079259483,-2.18859561326902,-1.58145379020098,-1.97578322756964,-2.00091165116656,-2.11446096299936,-2.094466379775
GALK1,28,0.618589079245888,0.687308816265867,0.924946101290102,0.624654762647308,0.2447863510139,0.448627362683309,0.682877059092739,0.796614469237131,0.592572951283435
CPNE2,34,1.33180279047878,1.37072690619473,1.41796950820658,1.48809624361872,1.12256286916185,1.42439003259362,1.44251394128821,1.48452030504986,1.53852263078243
HSDL2,29,1.61040922707081,1.84790208510705,1.79872099379641,1.66564743301504,1.33813661505544,1.49846340206197,1.74798513208075,1.90067997739765,1.74220189098057
DKC1,32,1.7275561164553,1.44967381132895,1.33274093397029,1.67081062974074,2.59687384605153,1.94110317184514,1.68776527402833,1.52021651934203,1.72987536824233
PROSC; PLPBP,40,1.9170574944377,2.04518899464791,2.2949389012579,1.98825645957208,1.61397644132325,1.80592207071432,2.03469557656952,2.13763105676399,1.84458150545218
NMT1,28,0.492189019095308,0.467145643440274,0.220731449669358,0.764896076819204,1.17480143266557,0.840844322731561,0.681883222977444,0.526200965231391,0.698856010863203
PGP,27,0.792763835514069,0.841710864589169,1.09923216512253,0.852965670522511,0.600932808267045,0.662188273705979,0.947034621885471,0.982510341681158,0.789083881036401
INTS1,24,-0.0386918240342595,-0.257524841180045,-0.271950709739111,-0.230313299350355,0.627423067416082,0.11455552135299,-0.0819127592134929,-0.185101239168443,-0.045450353554795
SCRN1,45,2.13572197634041,2.09432976887828,2.3180895475584,1.82918288140159,1.66743775885283,1.82746351003257,2.02702928535447,1.98053328508686,1.71485206084481
THADA,24,0.397776827882186,0.146598778951271,0.175623979057718,0.297411892130389,1.09308439936212,0.5694730121962,0.500193277213242,0.23042160747945,0.561657149867392
QSOX2,27,1.38490567680764,1.35440554871408,1.33321645889001,1.37243431433465,1.41459840807592,1.43035411853011,1.34260398311475,1.33330173507467,1.41727954502
MASTL,27,0.548950547897732,0.588531777133699,0.612373171454442,0.84595129875823,0.538591111774156,0.680139862470117,0.74571095259541,0.835007294099917,0.789416659632412
PTGES2,41,2.0004413303368,2.19614443443486,2.15034597677239,2.08747183548999,1.68415027588589,1.92033568579467,2.14621285321257,2.20664808680072,2.25921061889027
UTP18,24,0.69684498858393,1.09734452785313,0.385323852898825,1.02355514153009,1.0333357427038,0.832842282676554,1.09436199553019,1.19856484966066,1.18756898798885
TWF1,39,1.55256613805109,1.50287619686749,1.04452843404508,1.59971686089741,1.53260172812958,1.46197671806751,1.48484897394301,1.35873574836065,1.90181402471566
MLH1,27,1.19526331289963,1.02117092075726,0.967593501618582,1.2253088907825,1.55671859270157,1.38678123435778,1.28444380059061,1.24881329945773,1.43708234926999
MAP1S,32,1.21226879706815,1.53002357436218,1.25411207501661,1.52546846366008,1.19260752659324,1.40491236053737,1.5421446177761,1.54776706916058,1.64650930914451
KIAA0947; ICE1,29,0.599417971730697,0.54424904861426,0.588033980364269,0.725925773604063,0.723372184021597,0.771760464983295,0.45053915168668,0.559279266053265,0.455443134319914
BAIAP2,29,1.00704456884233,1.36449514339914,0.788666125191975,1.43879317526954,0.766785943698247,1.1312691960103,1.32711356496273,1.43728143667388,1.56161818496372
XPO4,29,1.49782608292006,1.16283692115335,1.1691927380966,1.36793944230126,2.10131787117697,1.59444272989461,1.4810994889725,1.20371155778961,1.510658083829
HACL1,41,1.4535918970899,1.4317764330724,1.5448372598832,1.37911128794696,1.30244620825845,1.38485315494785,1.51322258195798,1.53279325632622,1.53967040682436
PI4K2A,40,2.1149848853886,2.02666733583405,1.86776682163024,2.20031044819332,2.41506895133842,2.19730653988106,2.10433136565352,2.02470444118098,2.26156325709146
ABCF3,28,1.0785889747999,1.24645036912036,0.914052527119557,1.07980116917519,1.33436028851932,1.12830885664162,1.25853702312488,1.06424171848271,1.51025436337278
PHACTR4,31,0.905499679707724,1.13838474815036,1.31652721365324,0.996990080700412,0.609904739215272,0.799024147036935,1.04331665070525,1.08968571510608,0.924928417621134
HDAC1,35,0.550006031356833,0.662088605868382,0.574019736106168,0.515520763405988,0.811106771777188,0.837683352350449,0.624589392277349,0.74208024388183,0.490250493118729
SLC25A5,47,0.357608557078438,0.141644960366046,-0.0780224730524779,0.123354846310232,0.90038555070949,0.303789282692485,0.1970101889586,0.0887109404939643,0.294549117240042
TERF2IP,35,1.61430674712435,1.62278245116095,1.89755636615948,1.30254486509562,1.30089903839877,1.37013084155133,1.5136615216632,1.47248117720484,1.181851328962
GNL3L,27,1.05817413102567,1.36489372076167,0.72413856389616,1.35870876139361,1.33758072440694,1.18706895228051,1.24240077257251,1.21031695291958,1.5218365232482
POLDIP3,29,-0.928848964044018,-0.35028890536897,-1.16977526008923,-0.0954862088775386,-0.743571464548896,-0.64426104832307,-0.405197975221888,-0.34650444072251,-0.120488382038802
DIAPH3,30,1.43510335081253,1.20648531205502,1.06745993225883,1.60102780604975,2.1914214067626,1.6902120215974,1.58469666515384,1.33005433091375,1.78428333852848
GLDC,23,1.0505233770756,1.09013063684716,1.05171208881323,1.17279303245843,0.895969518542515,1.09927866076727,1.12456223330589,1.25014737043742,1.30696810855429
EPN1,35,1.05169487128605,1.27910149155752,1.38839307684015,1.13072817034799,0.64902601162119,0.924052610504924,1.13227441182627,1.25873790999236,1.04868619283736
CIC,26,1.0863005962403,1.19935133625718,1.50326824051088,1.16549580505739,0.930977630797614,1.02906210037993,1.15710910277105,1.35062641088214,0.939275313096212
UBXN1,39,1.51873254297522,1.76153778863926,1.97178360686524,1.81064915545227,1.3016728307299,1.55768022560168,1.58526626246632,1.34952575618275,1.43478668835987
VPS4B,35,0.875261379901708,1.19756231665305,1.34656213390083,1.1728382417103,0.584427190664028,0.878748797665367,1.09211938092867,1.14192178803275,0.941672613483139
MYH15,23,0.710934713141816,0.612823564743195,0.893628385090572,0.582395110253218,0.645052172308549,0.551063390708288,0.569538997736249,0.601458941223864,0.50077490772037
RBBP5,29,1.63232164279272,1.31428978765013,1.47333688612465,1.03240222599567,1.60056879635017,1.46208868943168,1.37221472662944,1.32173289209426,1.18857860700964
DNAJC2,35,1.02553706587021,1.63429043396638,0.73849816493234,1.82498891401004,0.887042423934039,1.289347770304,1.61606696196167,1.54053025789263,1.81291534606494
EZH2,25,0.534549248437992,0.837313275081165,0.545576114161049,0.997041148647565,0.430362450052222,0.721884860982968,0.897625722001639,1.00626902453356,0.948363939234262
PDCD4,34,0.927015387893695,0.955762907679636,0.988996880414355,1.32330342526241,1.00315823193003,1.20135896236942,0.848933290560145,0.771821633217906,1.00945897261991
UBA5,36,1.41252511666091,1.52523719979392,1.69849404149198,1.4301953540853,1.12260896533698,1.42178256689392,1.52577923799789,1.50958723257641,1.40898717852317
EXOC8,30,1.44421505361722,1.15292110099702,1.15828464757301,1.34143651602239,1.62758548734768,1.46234992215705,1.37093794682822,1.236181291053,1.5225973644504
FAM49B,33,1.11026489704926,1.01452488070713,0.99772209651214,1.14872248384215,1.22633017338744,1.16472301366865,1.08402772813817,0.921665356374712,1.28211688562626
MRPS22,33,1.99139549698382,2.09112134254979,2.27584537610033,2.01777782277265,1.57896147757181,1.85924101942361,1.96818101697238,2.19243919923482,1.90801824951741
ABCC1,23,0.684127912846735,0.49444112986807,0.567244235369349,0.42898453148725,0.73596164839247,0.561273490325691,0.543669396893781,0.474282486816133,0.539512147166361
ANAPC7,32,1.48175733922134,1.31740496931206,1.29232450368959,1.24943146256503,1.77378861728276,1.48585283040081,1.3866645670901,1.27878691443498,1.26484573204917
UTP6,28,1.57792040169174,1.20786838680555,1.11137069751514,1.46819365830833,2.28240873958952,1.76841408749868,1.52506691324302,1.39722366584312,1.59790245509409
MVD,28,1.59376284072826,1.6628091607934,1.74551754696588,1.7906079481253,1.35216130864357,1.53312656933453,1.7324701160668,1.79341539269888,1.69729626375076
TUBGCP2,26,-0.528750318597055,-0.854947462889667,-0.833953584602838,-0.752284397581201,-0.379415134272238,-0.633692979680168,-0.671706390580274,-0.709296125440961,-0.604765312731747
STMN1,65,2.49936851904717,2.43405744110768,2.72774188564981,2.69525183696298,2.19810802244894,2.37066775450805,2.3520064730585,2.28338008966252,2.08524959946278
COL4A3BP,30,1.19009815357132,1.40949580815336,1.4023736277648,1.48402103675823,0.750352740698093,1.3376261877496,1.37801204166649,1.46543008315122,1.34879890993855
NIN,26,0.189082256275299,0.181410804068642,0.347221479408095,0.499964983078902,0.0999371784883198,0.408364203265865,0.372082698347466,0.365522010798697,0.291545066095525
GRN,32,1.46098560983084,1.55290407522304,1.80106051837798,1.68767812029286,1.52414667975316,1.62015881711743,1.55227950343811,1.82808360595774,1.24906000650809
EIF2S3,41,2.31828231123819,2.44010154095864,2.14580537153552,2.2378096059691,2.71422457523122,2.37285311467829,2.54300494770779,2.44258728696865,2.33514160645372
MAN2B1,27,1.31668851534553,1.34330129569649,1.56031490944397,1.20957319209902,0.903339967724436,1.09620378007027,1.15373365819185,1.31297041966528,1.05650479564861
CPSF6,43,2.23041703668231,2.27689111292287,2.54300902218612,2.18924570609267,1.87961530099266,2.07893042441388,2.1950958603077,2.39005004855194,2.06345596106552
ZHX3,28,0.60537742775661,0.711120726079018,0.959669454691731,0.707818209357114,0.43222327198038,0.560437024124036,0.646296594459075,0.840195376870232,0.537928595016934
SMC6,25,0.931766245299377,0.825713461244904,0.618160225670382,0.929078017440734,1.0291123072909,0.979912704948127,0.879225241495012,0.879583767631766,1.16055334655965
GLOD4,38,2.117097493954,2.33011642248323,2.54801574882532,2.36087316674981,1.85263435814368,2.09268847473835,2.35336699070981,2.39239874948139,2.2086737828489
VAPB,40,1.6460304926328,1.94167071674182,2.03690019281192,1.94758731737762,1.76448353475558,1.84923036098447,1.86753437287879,1.91388417657216,1.81255520024388
PBK,37,1.87306414513246,2.11118992324046,2.23965055358526,2.15711066907908,1.74032411000186,1.92022701843442,2.13785042764432,2.21980209248423,2.01316792230276
COG3,32,0.670535381919096,0.445869266670412,0.46037878470459,0.570295964584625,0.849991829541757,0.743050378898358,0.663588449860189,0.500733942008413,0.780672419739242
CAP2,33,1.565000658266,1.47578234526758,1.56169532355814,1.44460906453141,0.926812788664877,1.23424937785003,1.54273126201242,1.53443663311128,1.63625960537879
PARP10,25,0.815136547944455,0.947270891422365,1.1118142113459,0.891990650329614,0.383582970983854,0.709361931428058,0.924643726438067,0.983004182785081,0.82166214398594
IDI1,37,1.53975788257532,1.78502551479792,1.99408798856588,1.7510640347854,1.53402342721896,1.54413402328772,1.85215535610145,1.86371589567934,1.67715235073408
HJURP,23,0.724086814833111,1.05175059551208,0.539160104202828,1.28462450664968,0.635650957341914,0.859155994128225,1.14742190542833,1.12669443398778,1.32222801439252
UBE2O,29,1.71460385331748,1.56540473684738,1.58946775426408,1.47279121934111,1.75038257279331,1.70772593722522,1.63379615639398,1.52234150505716,1.51311833512046
RPS6KA4,26,0.687489001113835,0.548933888064296,0.345525410325283,0.763035425207415,1.38365990446159,0.915682836180331,0.797294888676856,0.547391481435744,0.992447353289
PRDX3,74,3.0486310031397,3.30032655286578,3.33270526328204,2.99841930035964,2.56181017234736,2.78657482764715,2.98213238593671,3.18522828433972,2.84288314253673
SFN,76,1.9325179953427,1.46475112829989,2.38605739558191,0.303123248613927,1.4918219575576,1.55144933036087,1.57612560860985,1.15123432965521,0.153383571504058
RCN2,29,1.9017248417971,1.36679651642921,2.33931304743538,0.791520962400432,1.39854600279056,1.31627196853451,1.2628160452995,1.3436253509431,0.711765330671478
RNF169,25,0.565149820284427,1.19218190831686,0.507066474492975,1.50955485036607,0.656750022900919,0.891719807636072,1.19377672803718,1.28990581339036,1.36340143851311
TBK1,28,1.2925678469196,1.01169950077295,0.968328414420087,1.30938796095523,1.82765794804104,1.47911873258714,1.32329450363024,1.14159005773907,1.49486947564793
TGS1,28,1.61387420894521,1.52990509569025,1.69250222144954,1.58820346570365,1.3979367404843,1.65093589005313,1.53763906929352,1.51022977257763,1.51444754401883
SCLY,25,0.754556482263,0.806801093805111,1.04586359100349,0.732197835915239,0.428499224892185,0.557295949421681,0.760244491634916,0.836579341439665,0.710992615110715
