,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
ADAR,119,3.20528412241598,3.08554081987728,3.13922083029685,3.27477419604467,3.63111270190409,3.33006054899264,3.24795051384234,3.16067739141161,3.71487306349595
FUBP1,254,-0.404487216018881,-0.2163426757203,-0.482960154133538,-0.388472388788344,-0.872966212600579,-0.48177969022397,-0.396564955372508,-0.174423076413349,-0.728230012081234
DCTN1,90,2.70834819149462,2.6668367788759,2.70534519644934,2.58676177408543,2.48254411725027,2.56319378596212,2.6704795316031,2.66598740764765,2.5313643056483
PSMD2,173,3.95738300880564,3.89087114546542,3.97187670282364,3.80516360446958,4.0004404664656,3.87188035915114,4.04411609083502,3.98051660039843,4.1064377968709
TRAP1,189,3.46228943850519,3.38519416249163,3.40698186248616,3.43595155049329,3.58068003712877,3.48123127615216,3.59865873885765,3.63148305237956,3.5323524153759
PRRC2A,104,2.70196040617934,2.68935088829401,2.62473271864044,2.64887492071511,2.53432132355916,2.66189167743051,2.44504932616034,2.51811268996014,2.47688441782338
NUP98,115,3.11370105311541,3.02367982837579,3.10842158715419,3.14899648423842,3.31718368379035,3.16399598247133,3.22027933675612,3.17727342449321,3.29638212376006
UGGT1,100,2.39394338052579,2.14155153449981,2.33880191345176,2.38076690276459,2.8341310124618,2.43979574007257,2.62399094177517,2.5291321867377,2.89294804036383
KIF4A,97,2.8077401829565,2.76241273765006,2.77187428279509,2.75085398023635,2.66435920768899,2.79898424794523,2.71218729462892,2.76723410750975,2.5935718572458
CCT4,361,4.41556185688924,4.27255594413188,4.34680144473147,4.09922179529649,4.25869008284979,4.16239942312209,4.45060103449326,4.37453957178704,4.38317572397559
EEA1,115,3.26813255977091,3.43380443061202,3.34114857721679,3.25591874101879,2.87267382768834,3.22274028133231,3.13243752929861,3.24381307492401,2.84973839932056
GRSF1,218,3.81293116063727,3.94989737164725,3.8902958193458,3.8575832850154,3.51908071331025,3.8208548595974,3.71367539919758,3.8509697425406,3.44703774876604
DIAPH1,106,3.38547978934048,3.2622734906549,3.3634484586439,3.11401671137729,3.27827828546738,3.19426565418205,3.42693853811704,3.3527881945091,3.4631095442159
CAND1,121,3.44956274617953,3.19721539258983,3.4457606894992,3.29971538193764,3.94334175518144,3.47670084647507,3.61719520181225,3.37911449410298,4.03517164816415
PALLD,135,3.26336527270442,3.36981586421845,3.35981578756878,3.24086492960297,2.93442559146439,3.21210752413182,3.16446187556727,3.27407681608524,2.9763463762006
RANGAP1,171,3.41148370344059,3.48960896946649,3.44536413459963,3.30699053377614,3.18593780351009,3.27906051100408,3.3702716004747,3.41676144806514,3.17270192889822
EIF3D,162,3.1105123159014,3.01251517357571,3.05212571750404,2.93307348459966,3.1060666123337,3.0236922168365,3.06467791298062,3.16334124460448,3.19181149302956
PARP1,154,3.54258985428504,3.36467129941057,3.56507580147072,3.53863288992793,4.16318969625446,3.64067590386765,3.83402646140264,3.68353249789504,4.31187390300104
EVPL,94,2.68127126385696,2.77268371540492,2.63460569181697,2.88190803395109,2.45807253290536,2.77766476250135,2.54818892584751,2.71347074587984,2.33645814663916
UBR5,85,2.15108875726211,1.85976933216863,2.07983669078515,2.12326037101567,2.68778374854771,2.19383339596451,2.34587271916668,2.13944710715936,2.69373294036106
LONP1,151,3.62549487317073,3.63788630176159,3.60832855936665,3.55091611666223,3.60690372368813,3.58635667214216,3.66892327549895,3.73259038017382,3.60676560676141
EHBP1L1,79,2.33979820413621,2.37794435569599,2.35861289006224,2.28031399765781,2.16820099547407,2.28725038199385,2.33327117473559,2.42842796084966,2.25265836007859
AP2B1,140,-0.307836907040288,-0.334623595670951,-0.327338690720724,-0.420546480242374,-0.176424275178158,-0.300332818886439,-0.182136114449598,-0.319317472069795,-0.0213641686212149
ANKRD17,85,2.08961193742411,2.05342012297217,2.12319522104684,1.92525398014036,1.91687429529616,1.97668581638306,2.0708954625363,2.0941909385223,2.02505157637117
IMPDH2,213,3.96140941489033,4.14809351622232,4.01824570892801,3.90631631077378,3.538525061294,3.79948699388701,3.8178638855504,3.9038607071225,3.55737716493373
KIAA1967; CCAR2,124,3.28341830813345,3.34490315505498,3.27978113149929,3.32688281738404,3.16298510442216,3.33154248522699,3.23520229320525,3.3201959520724,3.15954540281548
BPTF,84,2.71265201359606,2.5935274381737,2.68274152625285,2.76891403479315,3.30299895151415,2.84311997119468,2.9500329914825,2.82695850671093,3.33245488909886
CTNNA1,96,2.78357025686755,2.62264306905424,2.68576629690264,2.7576907950604,2.86286295374721,2.73048477310335,2.75552919022771,2.77221503348959,2.87131409902739
KIAA0368,92,2.95923385396027,2.68555736099811,2.93256247490638,2.79712115149977,3.38977771447144,2.88033586036665,3.1331016312441,2.83251750092896,3.57889674341316
PSMC3,189,4.11683093852686,4.2709418576795,4.16597640780227,4.13052955007709,3.69644363123262,4.03741533765047,3.94328978070921,4.09380841298887,3.69859235129725
SYNCRIP,230,-0.89428404390058,-0.849247370736414,-1.06211183680976,-0.684362622774184,-0.987927167699425,-0.802115113331304,-1.00101971958605,-0.644815964850242,-1.02265355564143
GTF2I,126,3.52756958943424,3.45849291778911,3.50741138534889,3.490636111892,3.58423396773504,3.52914776524246,3.59367358439586,3.63219445996968,3.50507512863618
KDM1A,92,2.33659787697214,2.25922574862662,2.33715392113734,2.61329406961236,2.47297791093268,2.56334824183089,2.36278850590767,2.44417812901959,2.22010485502797
FKBP4,227,4.56452711791603,4.72493231302378,4.59364137495695,4.40596757822624,4.16812258259483,4.37219538537457,4.39178337733999,4.484437869599,4.2390983792347
NAT10,119,3.02093782629989,2.85169828991061,3.02360642031944,3.2136805198814,3.75690145595271,3.22706903691625,3.19833139578948,3.06033011616805,3.74276357161918
NUP153,97,2.7423797638072,2.71421811307028,2.68115458799683,2.85156893552215,2.59129227998152,2.80012064133479,2.54948300138667,2.72833329661936,2.48629733550642
COPB1,93,2.95018847200157,2.77920424304142,2.96422564096338,2.73870168809842,3.15151313676975,2.84184719207297,3.06544352692419,2.92121247129503,3.3400240166867
SMC3,107,2.97437526647242,2.92113118156433,2.94259227994169,2.99974452424495,3.15236957094219,3.05837032328711,3.09495583170702,3.06872414387447,3.15456278209708
PCM1,81,2.43159351839144,2.44059847751182,2.44343645878858,2.40124995420372,2.24532834320773,2.41170548111874,2.32788635766388,2.4275782456138,2.24265798743916
DBN1,190,3.3904324426496,3.51663621643698,3.4288675455756,3.46828250302173,3.08455757819417,3.42445917280862,3.28487564405655,3.46884323497602,3.07331310815331
EIF5B,122,3.43151019063904,3.38010424088254,3.50219170964965,3.23644190061846,3.27367944736306,3.27855885670568,3.41726564965702,3.44627720554424,3.44045563086865
DDX17,229,3.62983482976261,3.67039301859595,3.59309168187589,3.68645943353873,3.40662525946264,3.6093031534609,3.52069095277678,3.65456875715194,3.3504698631409
HADHA,110,3.32722283365919,3.3365023934105,3.29076500725697,3.38381880456462,3.28158735364905,3.3569805260594,3.29407989895723,3.4051539884586,3.26565641755359
PCBP1,360,3.39619387528507,3.52011702172429,3.36743087019767,3.21578749371158,2.79192704693626,3.11492715679099,3.09232874798223,3.24129386657235,2.81179262736459
EIF3B,153,3.57284937375653,3.42368387426773,3.50757419630784,3.32743552395658,3.55236159450534,3.40456788193898,3.53307207452988,3.50055850772165,3.51991892303399
UTP20,94,2.87305171789799,2.58001515017258,2.84743960833144,2.97188258463672,3.7525360737965,3.03286784641297,3.16783622286633,2.83366338829909,3.76939892948356
KPNB1,198,3.91904650551812,3.83417930629089,3.90411053793036,3.71524199821582,3.98746982862955,3.83029858128852,3.9866318879863,3.88404297485545,4.09554490102174
PRRC2B,80,2.2084324474703,2.27219256867321,2.16274081524896,2.17757660754186,1.77736085869016,2.14017074237723,1.93240031712618,2.07261176422986,1.76166768650521
CSE1L,132,3.7142968917306,3.44498977482623,3.69174911646156,3.516939722127,4.08116346983446,3.60648282957846,3.8916951072581,3.62434961549265,4.2737539591538
ROCK2,94,2.96986863104541,2.78002235247438,2.95693127810811,2.69012839827379,2.93435182650676,2.81576400458926,2.95274404651345,2.90158957132633,3.14575135506321
NONO,388,4.55064289001773,4.75082718370857,4.57177413570495,4.62667493452404,4.28189175486047,4.61277729335377,4.41483725999934,4.57121990455752,4.2297614753028
COPB2,127,3.09077323019105,2.90006302188115,3.08457365246551,2.88779748064533,3.22999484710926,2.98062349494462,3.16981174138578,3.09774357661698,3.39767115557865
SND1,110,2.79224893098254,2.73676897672103,2.75176385567688,2.76385073726281,2.95762101569474,2.79350828661161,2.97172862510324,2.94409895284233,3.06932467188115
XRN2,104,2.60450895858792,2.41212038664772,2.54728881716548,2.6149153969262,3.16414931679519,2.70891196559087,2.78270148345097,2.63419505918652,3.24980436302344
KDM3B,91,2.668977759194,2.6107361763831,2.6532194587034,2.6294731098106,2.62988338441996,2.69671319182808,2.7162703546577,2.80033881900218,2.63786524323393
SART3,96,2.46487021610177,2.35539753211187,2.45732600643056,2.48206544054737,2.85637595228637,2.58633133792424,2.69668222307543,2.59418727194626,2.90272790602258
DDX3X,188,2.175773683318,2.15712716985866,2.11459863293659,1.91158343580462,1.77686729213013,1.93200898691798,1.9852900768219,2.05275318696269,1.90411963340311
FSCN1,250,3.90407078031281,4.02162329135293,3.96266283740407,3.77391693907256,3.4348221512933,3.78001475417476,3.72768139925632,3.88667315030822,3.57037015215806
P4HB,320,4.97403203551696,5.37174374811305,4.99635007451707,5.09535833362812,4.62885815240385,4.98303098857948,4.85961207103397,5.00124471416079,4.62725789652412
MIA3,86,2.78095644142137,2.75835020654748,2.78791512667076,2.83775030115622,2.7415539377246,2.81108878027349,2.80883121527562,2.8386488496907,2.68795090306719
DDX18,169,2.80143466885269,2.67627137852856,2.90526439731789,2.95849858544335,3.69668283906298,3.02854839695609,3.23730395091278,2.97267393025508,3.75509913660366
ILF2,169,3.44786100151787,3.49030897920426,3.40313646018534,3.47302293019543,3.65476544999674,3.46183649267274,3.60549429334671,3.53717312096109,3.70212863369754
EIF4A1,291,3.55839686526954,3.55743226386455,3.58079040269184,3.33506447470425,3.46263194790485,3.39655705119841,3.62861360762349,3.60941417207831,3.57638663507253
PDIA3,269,4.44622598589214,4.69016715392178,4.48284828306847,4.60785649255887,4.12501536554799,4.48969444840464,4.34059232085615,4.50715201833251,4.08531741938662
VARS; VARS2,133,3.11491231139181,2.9341993614087,3.0973223585706,2.98433214525593,3.51666859083195,3.03932286855027,3.30981978134557,3.09698030646671,3.74763105148054
DDX42,145,3.22445664616209,3.28085951892683,3.30766229251689,3.21895787388083,3.08791056133214,3.21233736505283,3.21596026212187,3.26581482739703,3.08587090113674
NUP155,101,2.87819676807526,2.67973871133734,2.86656422812034,2.86505611571445,3.32384402483812,2.93491680401804,3.08750567849514,2.96005308902467,3.33728762121794
RRM1,102,2.77234096124827,2.44173633126334,2.6951363420351,2.47094432705771,2.84798124304907,2.57074274408012,2.91230733522536,2.76963092996576,2.98589929832965
XPO1,121,3.0641824560224,2.79600478963954,3.02819091895629,2.92152096254661,3.50221007735679,3.03802676295515,3.25821471818431,3.03743911141669,3.67289586831479
CNOT1,85,2.79125353606551,2.56765491300669,2.79455764759349,2.67868306356303,3.31964255869491,2.79342050207047,2.98896330174361,2.77460360198369,3.51854556053913
PHGDH,173,3.6594986739244,3.73512463938821,3.65955829608773,3.51213695056936,3.10498563512812,3.39696153973738,3.41854641031953,3.52278068887748,3.14290764309834
PGK1,316,4.89351265163075,5.11421539992899,4.91815150136311,4.75533618523696,4.34519697199689,4.68294214313588,4.69454674494876,4.78563510655798,4.40749385937612
RSF1,77,2.65296186495816,2.71456049101099,2.68643760779893,2.71857247441876,2.48963972430402,2.65001439806939,2.64863057414169,2.73668793765895,2.36725392378104
NDUFS1,107,3.19939097822909,3.32357035185358,3.21092887632009,3.34170327357058,2.97436358158104,3.27009856920348,3.14799652847083,3.35591796316931,2.87571536284982
TRIP11,72,2.34251882036003,2.38118297208346,2.35590269799259,2.33277712470466,2.13930938224569,2.40804076461685,2.2087014433619,2.32375602676432,2.00513381872984
ANKHD1-EIF4EBP3; ANKHD1,83,1.90445107687746,1.88219191211071,1.94327450962922,1.78700462521558,1.65700225630065,1.73043892158685,1.85432573767113,1.86878657336572,1.7244925440114
RARS,113,-0.170636934598164,-0.53655856628345,-0.159394053406652,-0.55562930865198,0.0528701373601521,-0.510969398473199,0.00305487068996868,-0.439523112644251,0.276180939285082
TOP1,173,3.65358115983903,3.69002570096359,3.71682074486181,3.76764987539229,3.8598561457752,3.77713215703489,3.80531475426185,3.88003323995951,3.87339510964048
RDX,248,1.77942952595108,1.68376614275979,1.68902402767456,1.4595245177666,1.3583975814954,1.50605820013483,1.60142084386428,1.60839688878749,1.51883363198615
GNB2L1; RACK1,312,4.17130623184067,4.40160682662797,4.21296044278792,4.04193696030569,3.85769902599917,4.00866567280982,4.11858797771104,4.1965694220743,3.92145417073151
POLR2B,88,2.34062676101883,2.21108273169758,2.29400932038035,2.4374345148852,2.93575271616439,2.49724618068229,2.49384838745627,2.34775998253476,2.91261057661281
KIAA1671,73,2.46090206160652,2.59343436107425,2.44977674148989,2.52368254846196,2.07552226317182,2.42440248649435,2.30926163903432,2.48931772480458,2.08853063319557
CLIP1,99,3.02090090464917,3.19963271095404,3.11299443017823,3.008804720359,2.70076499867056,2.95200576633946,2.94682586925698,3.03803571837573,2.68814795217504
SMARCA5,108,2.61016456841812,2.38817513263364,2.56804511474085,2.71453050047757,3.23796588933913,2.73807599693189,2.77544588084601,2.61821844098355,3.265022498082
DHX15,147,3.58608589089982,3.29131210294357,3.4893341114301,3.52424091609378,4.07804517358255,3.61691292551304,3.80895590263069,3.61526299790404,4.18400800046066
HSPA4L,112,2.58231283049122,2.61889841661786,2.56037493370491,2.43759620063999,2.13045058802983,2.35150539599325,2.3759777929383,2.48313865057497,2.10420967318991
HCFC1,88,-3.62199562916714,-3.49995120738345,-3.61332182162661,-3.42524326694377,-3.82522749112287,-3.74336999927307,-3.68927002871923,-3.6617678908305,-3.95610236273283
RBM14; RBM14-RBM4,147,3.18258931756102,3.15621374277157,3.04959349696906,3.14167113344978,2.90525440700563,3.1548000859702,2.93514467840139,3.11315129320785,2.95564160077632
GIGYF2,121,2.16632426319823,2.32011526419028,2.23597273785934,2.11762037763477,1.71835064831445,2.07644826232746,2.00436212025014,2.16115213633829,1.76600527270627
EPHA2,94,2.63493393561154,2.47606715581214,2.64692655503928,2.58681037176589,2.89012136804894,2.65146809285623,2.93643881434523,2.93571376577247,3.13907845795216
CSDE1,154,-1.14555758522416,-1.15845442645028,-1.11594018850191,-1.41898427647209,-1.42778098714948,-1.31691570308204,-1.29910107251905,-1.02470710642501,-1.3489742062092
JUP,121,2.73955556380405,2.62951338341373,2.62668274602571,2.78251380802428,2.86014740122687,2.77571091376788,2.81521795167552,2.82045353108147,2.89956607561321
CHERP,153,2.73713041280938,2.8589565134996,2.80867687851011,2.91549701368641,2.47272397344573,2.81688726244869,2.65067273706791,2.88306925746361,2.43358480400126
SCRIB,86,2.41015934145105,2.50009844398684,2.44065379906611,2.34196243258584,2.07826217166269,2.24557138338357,2.31125820526759,2.38594197930633,2.07104830401128
DDX1,156,3.73993692945722,3.80762576530769,3.77408655558471,3.68316755153408,3.53198331832204,3.66482178872737,3.74248872044692,3.79989331478877,3.53013371210677
PLXNB2,68,1.82759107536426,1.76947415892903,1.81785304613465,1.95958739777296,2.08219585746101,1.95149445826765,1.99021007078621,1.98695795129283,2.11538930651296
ATP1A3,102,-0.209612583334279,-0.26108355999782,-0.348007468930703,-0.208349826011816,-0.0330816283024689,-0.166923017554762,-0.208479827623416,-0.234253924638519,-0.0746623947812655
PDS5A,84,2.71520990320992,2.52832000070166,2.68868901248667,2.79565023576488,3.36563684801181,2.88466871488251,2.96338824806238,2.83517456735929,3.44722403817518
MCM5,149,3.1879266594321,2.99313714867385,3.12546016000532,3.27148240433454,3.75894384147268,3.32472508741252,3.43212858039817,3.28346630573861,3.84769352330931
TOP2A,121,2.65705380970581,2.35121994696664,2.58614497449476,2.68623264818247,3.33927556310588,2.81598008364681,2.78325158935851,2.59866979144857,3.28548362383693
ACIN1,115,3.27229492966174,3.46058662987725,3.32451799093754,3.38057068827803,2.9211984322924,3.30416986823036,3.09795236704596,3.28279525356553,2.81219044759071
XRCC6,198,4.08204066324957,3.99377201350748,4.08561006483017,4.05006723099349,4.51024946993767,4.13766616781477,4.33393564505403,4.243037075469,4.60808878361034
COPG1,89,2.69216309295971,2.50421356227751,2.64741917781293,2.44141748387621,2.94240676754383,2.58491191122606,2.88038782825223,2.69905718818001,3.20368627678602
